CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000107950678TC,,dia_util,1.05,1.05,0.3,0.01,0.01,normal,acima,alta,43,histórico dia_util,2.0
PT0002000108062847RH,,dia_util,6.48,7.33,0.73,-1.16,-1.16,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329678BA,,dia_util,1.48,1.67,0.3,-0.63,-0.63,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329714NQ,,dia_util,0.16,0.17,0.3,-0.02,-0.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109376507PX,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109428644KY,,dia_util,0.34,0.38,0.3,-0.13,-0.13,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,6.65,5.37,1.22,1.04,1.04,normal,acima,alta,48,histórico dia_util,2.0
PT0002000109972449CE,,dia_util,2.57,2.9,0.3,-1.12,-1.12,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110070725SL,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,4.72,5.22,1.06,-0.47,-0.47,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000110131679KT,,dia_util,0.26,0.29,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110300823SW,,dia_util,0.06,0.01,0.3,0.17,0.17,normal,acima,alta,43,histórico dia_util,2.0
PT0002000110362575PE,,dia_util,0.61,0.68,0.3,-0.25,-0.25,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,6.92,5.03,1.64,1.15,1.15,normal,acima,alta,48,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,5.9,5.9,0.86,-0.01,-0.01,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111545073QK,,dia_util,3.64,3.76,0.38,-0.31,-0.31,normal,abaixo,alta,14,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,2.17,2.8,0.94,-0.68,-0.68,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111724904SS,,dia_util,3.13,3.51,0.35,-1.08,-1.08,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000111948279KZ,,dia_util,2.51,2.79,0.3,-0.95,-0.95,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112274131KW,,dia_util,1.65,1.68,0.3,-0.1,-0.1,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112344771XD,,dia_util,0.18,0.21,0.3,-0.08,-0.08,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112462701PH,,dia_util,0.33,0.36,0.3,-0.12,-0.12,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.21,12.02,4.54,-0.18,-0.18,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000113906484ZE,,dia_util,1.1,1.24,0.3,-0.48,-0.48,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,57.35,53.33,8.7,0.46,0.46,normal,acima,alta,48,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,58.74,64.76,7.52,-0.8,-0.8,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000114943169PM,,dia_util,2.55,2.97,0.3,-1.38,-1.38,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114943251BH,,dia_util,1.32,1.51,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,5.91,7.67,2.65,-0.66,-0.66,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115400104WE,,dia_util,2.57,2.82,0.3,-0.82,-0.82,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,16.48,14.29,3.12,0.7,0.7,normal,acima,alta,48,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,11.07,11.85,3.55,-0.22,-0.22,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115699435EP,,dia_util,0.42,0.47,0.3,-0.19,-0.19,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,9.69,10.28,1.37,-0.43,-0.43,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115920726YQ,,dia_util,0.83,0.93,0.3,-0.33,-0.33,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116087346YR,,dia_util,4.63,5.42,1.02,-0.77,-0.77,normal,abaixo,alta,39,histórico dia_util,2.0
PT0002000116137885HD,,dia_util,1.47,1.66,0.3,-0.64,-0.64,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,49.76,47.74,9.34,0.22,0.22,normal,acima,alta,48,histórico dia_util,2.0
PT0002000117551245NL,,dia_util,1.49,1.64,0.3,-0.52,-0.52,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000118723177KD,,dia_util,1.84,2.1,0.3,-0.86,-0.86,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,7.26,6.06,1.29,0.93,0.93,normal,acima,alta,48,histórico dia_util,2.0
PT0002000119848791VA,,dia_util,1.05,1.24,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,7.65,8.2,0.82,-0.68,-0.68,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000121515419YM,,dia_util,0.7,0.8,0.3,-0.33,-0.33,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000121545719NZ,,dia_util,0.82,0.95,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,4.74,4.7,1.07,0.04,0.04,normal,acima,alta,48,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,3.52,4.77,1.44,-0.86,-0.86,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,12.52,13.97,2.56,-0.57,-0.57,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000129769669VS,,dia_util,0.41,0.36,0.3,0.17,0.17,normal,acima,alta,43,histórico dia_util,2.0
PT0002000133418574BQ,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200066972KA,,dia_util,0.32,0.41,0.3,-0.31,-0.31,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200848906RY,,dia_util,0.21,0.23,0.3,-0.09,-0.09,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,6.97,6.43,1.49,0.36,0.36,normal,acima,alta,48,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,0.0,0.2,0.41,-0.5,-0.5,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000203605918HP,,dia_util,0.98,1.11,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000204922339FR,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000206074194QQ,,dia_util,0.29,0.33,0.3,-0.12,-0.12,normal,abaixo,alta,43,histórico dia_util,2.0
