CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000107950678TC,,dia_util,1.07,1.05,0.3,0.05,0.05,normal,acima,alta,43,histórico dia_util,2.0
PT0002000108062847RH,,dia_util,6.6,7.33,0.73,-1.0,-1.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329678BA,,dia_util,1.5,1.67,0.3,-0.58,-0.58,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329714NQ,,dia_util,0.16,0.17,0.3,-0.05,-0.05,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109376507PX,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109428644KY,,dia_util,0.34,0.38,0.3,-0.13,-0.13,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,6.16,5.38,1.23,0.63,0.63,normal,acima,alta,48,histórico dia_util,2.0
PT0002000109972449CE,,dia_util,2.59,2.9,0.3,-1.05,-1.05,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110070725SL,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,5.26,5.21,1.07,0.05,0.05,normal,acima,alta,48,histórico dia_util,2.0
PT0002000110131679KT,,dia_util,0.26,0.29,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110300823SW,,dia_util,0.0,0.01,0.3,-0.02,-0.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110362575PE,,dia_util,0.61,0.68,0.3,-0.23,-0.23,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,6.0,5.05,1.66,0.58,0.58,normal,acima,alta,48,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,5.52,5.91,0.86,-0.46,-0.46,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111545073QK,,dia_util,3.66,3.76,0.38,-0.26,-0.26,normal,abaixo,alta,14,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,1.93,2.81,0.94,-0.94,-0.94,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111724904SS,,dia_util,3.2,3.51,0.35,-0.9,-0.9,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000111948279KZ,,dia_util,2.46,2.79,0.3,-1.09,-1.09,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112274131KW,,dia_util,1.73,1.68,0.3,0.19,0.19,normal,acima,alta,43,histórico dia_util,2.0
PT0002000112344771XD,,dia_util,0.19,0.21,0.3,-0.07,-0.07,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112462701PH,,dia_util,0.33,0.36,0.3,-0.12,-0.12,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.3,12.01,4.54,-0.16,-0.16,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000113906484ZE,,dia_util,1.11,1.24,0.3,-0.44,-0.44,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,55.32,53.37,8.72,0.22,0.22,normal,acima,alta,48,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,62.56,64.68,7.57,-0.28,-0.28,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000114943169PM,,dia_util,2.57,2.97,0.3,-1.34,-1.34,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114943251BH,,dia_util,1.35,1.51,0.3,-0.53,-0.53,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,5.86,7.67,2.65,-0.68,-0.68,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115400104WE,,dia_util,2.53,2.82,0.3,-0.95,-0.95,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,15.85,14.3,3.13,0.5,0.5,normal,acima,alta,48,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,11.67,11.84,3.55,-0.05,-0.05,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115699435EP,,dia_util,0.42,0.47,0.3,-0.18,-0.18,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,9.95,10.27,1.37,-0.24,-0.24,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115920726YQ,,dia_util,0.84,0.93,0.3,-0.29,-0.29,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116087346YR,,dia_util,4.67,5.42,1.02,-0.73,-0.73,normal,abaixo,alta,39,histórico dia_util,2.0
PT0002000116137885HD,,dia_util,1.55,1.66,0.3,-0.37,-0.37,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,54.26,47.64,9.3,0.71,0.71,normal,acima,alta,48,histórico dia_util,2.0
PT0002000117551245NL,,dia_util,1.47,1.64,0.3,-0.57,-0.57,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000118723177KD,,dia_util,1.85,2.1,0.3,-0.83,-0.83,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,6.17,6.09,1.3,0.06,0.06,normal,acima,alta,48,histórico dia_util,2.0
PT0002000119848791VA,,dia_util,1.07,1.23,0.3,-0.56,-0.56,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,7.51,8.21,0.82,-0.85,-0.85,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000121515419YM,,dia_util,0.71,0.8,0.3,-0.29,-0.29,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000121545719NZ,,dia_util,0.83,0.95,0.3,-0.39,-0.39,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,4.59,4.7,1.07,-0.1,-0.1,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,4.28,4.75,1.45,-0.32,-0.32,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,14.21,13.93,2.57,0.11,0.11,normal,acima,alta,48,histórico dia_util,2.0
PT0002000129769669VS,,dia_util,0.31,0.36,0.3,-0.16,-0.16,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000133418574BQ,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200066972KA,,dia_util,0.34,0.41,0.3,-0.25,-0.25,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200848906RY,,dia_util,0.21,0.23,0.3,-0.08,-0.08,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,5.92,6.45,1.49,-0.36,-0.36,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,1.12,0.18,0.39,2.45,2.45,desvio,acima,alta,48,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000203605918HP,,dia_util,0.99,1.11,0.3,-0.4,-0.4,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000204922339FR,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000206074194QQ,,dia_util,0.29,0.33,0.3,-0.12,-0.12,normal,abaixo,alta,43,histórico dia_util,2.0
