CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000107950678TC,,dia_util,1.07,1.05,0.3,0.08,0.08,normal,acima,alta,43,histórico dia_util,2.0
PT0002000108062847RH,,dia_util,6.63,7.33,0.73,-0.96,-0.96,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329678BA,,dia_util,1.5,1.67,0.3,-0.56,-0.56,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000108329714NQ,,dia_util,0.14,0.17,0.3,-0.09,-0.09,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109376507PX,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109428644KY,,dia_util,0.34,0.38,0.3,-0.13,-0.13,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,6.34,5.38,1.22,0.79,0.79,normal,acima,alta,48,histórico dia_util,2.0
PT0002000109972449CE,,dia_util,2.59,2.9,0.3,-1.03,-1.03,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110070725SL,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,5.8,5.2,1.06,0.57,0.57,normal,acima,alta,48,histórico dia_util,2.0
PT0002000110131679KT,,dia_util,0.26,0.29,0.3,-0.1,-0.1,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110300823SW,,dia_util,0.0,0.01,0.3,-0.02,-0.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110362575PE,,dia_util,0.61,0.68,0.3,-0.24,-0.24,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,5.38,5.06,1.66,0.19,0.19,normal,acima,alta,48,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,5.69,5.91,0.86,-0.26,-0.26,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111545073QK,,dia_util,3.68,3.75,0.38,-0.2,-0.2,normal,abaixo,alta,14,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,1.88,2.81,0.94,-1.0,-1.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000111724904SS,,dia_util,3.19,3.51,0.35,-0.92,-0.92,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000111948279KZ,,dia_util,2.48,2.79,0.3,-1.05,-1.05,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112274131KW,,dia_util,1.5,1.68,0.3,-0.61,-0.61,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112344771XD,,dia_util,0.19,0.21,0.3,-0.07,-0.07,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112462701PH,,dia_util,0.33,0.36,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.31,12.01,4.54,-0.15,-0.15,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000113906484ZE,,dia_util,1.12,1.24,0.3,-0.41,-0.41,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,56.3,53.35,8.71,0.34,0.34,normal,acima,alta,48,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,63.1,64.67,7.57,-0.21,-0.21,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000114943169PM,,dia_util,2.66,2.97,0.3,-1.04,-1.04,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000114943251BH,,dia_util,1.35,1.51,0.3,-0.52,-0.52,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,6.55,7.66,2.66,-0.42,-0.42,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115400104WE,,dia_util,2.47,2.82,0.3,-1.15,-1.15,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,15.15,14.32,3.14,0.26,0.26,normal,acima,alta,48,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,12.24,11.82,3.55,0.12,0.12,normal,acima,alta,48,histórico dia_util,2.0
PT0002000115699435EP,,dia_util,0.42,0.47,0.3,-0.17,-0.17,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,10.19,10.27,1.37,-0.06,-0.06,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000115920726YQ,,dia_util,0.85,0.93,0.3,-0.28,-0.28,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116087346YR,,dia_util,4.71,5.42,1.02,-0.69,-0.69,normal,abaixo,alta,39,histórico dia_util,2.0
PT0002000116137885HD,,dia_util,1.5,1.66,0.3,-0.54,-0.54,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,54.01,47.65,9.3,0.68,0.68,normal,acima,alta,48,histórico dia_util,2.0
PT0002000117551245NL,,dia_util,1.43,1.64,0.3,-0.7,-0.7,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000118723177KD,,dia_util,1.89,2.1,0.3,-0.71,-0.71,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,5.57,6.1,1.3,-0.41,-0.41,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000119848791VA,,dia_util,1.07,1.23,0.3,-0.54,-0.54,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,7.79,8.2,0.82,-0.5,-0.5,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000121515419YM,,dia_util,0.71,0.8,0.3,-0.28,-0.28,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000121545719NZ,,dia_util,0.85,0.95,0.3,-0.33,-0.33,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,4.53,4.7,1.07,-0.16,-0.16,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,5.36,4.73,1.45,0.44,0.44,normal,acima,alta,48,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,15.04,13.92,2.57,0.44,0.44,normal,acima,alta,48,histórico dia_util,2.0
PT0002000129769669VS,,dia_util,0.35,0.36,0.3,-0.02,-0.02,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000133418574BQ,,dia_util,0.27,0.3,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200066972KA,,dia_util,0.32,0.41,0.3,-0.32,-0.32,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000200848906RY,,dia_util,0.21,0.23,0.3,-0.08,-0.08,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,7.08,6.42,1.49,0.44,0.44,normal,acima,alta,48,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,0.0,0.2,0.41,-0.5,-0.5,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,48,histórico dia_util,2.0
PT0002000203605918HP,,dia_util,1.0,1.11,0.3,-0.38,-0.38,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.04,0.0,0.3,0.14,0.14,normal,acima,alta,48,histórico dia_util,2.0
PT0002000204922339FR,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,43,histórico dia_util,2.0
PT0002000206074194QQ,,dia_util,0.3,0.33,0.3,-0.11,-0.11,normal,abaixo,alta,43,histórico dia_util,2.0
